YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR
2016,2,23,11.11,48.38,0
2016,2,24,10.68,48.81,0
2016,2,25,12.76,56.88,0
2016,2,26,13.85,59.5,0
2016,2,27,11.9,55.5,0
2016,2,28,13.73,60.88,0
2016,2,29,13.55,60.25,0.18
2016,3,1,13.37,58.31,0.13
2016,3,2,13.06,56.56,0
2016,3,3,12.76,53.75,0
2016,3,4,11.29,47.88,0
2016,3,5,10.86,47.12,0
2016,3,6,10.74,48,0
2016,3,7,10.5,50.75,0
2016,3,8,10.25,50.06,0
2016,3,9,10.68,50.62,0
2016,3,10,11.47,51.5,0
2016,3,11,11.66,50.25,0
2016,3,12,11.17,47.88,0
2016,3,13,14.1,58.5,0
2016,3,14,14.71,57.81,0
2016,3,15,14.22,56.44,0
2016,3,16,13.31,52,0
2016,3,17,13.55,52,0
2016,3,18,12.39,46.94,0
2016,3,19,10.8,39.12,0
2016,3,20,10.93,39.38,0
2016,3,21,8.79,31.06,0
2016,3,22,8.3,30.12,0
2016,3,23,13.55,50,0
2016,3,24,13.06,47.62,0
2016,3,25,12.76,50.25,0
2016,3,26,12.33,49.69,0
2016,3,27,11.72,47.69,0
2016,3,28,12.82,54.5,0
2016,3,29,12.94,53.31,0
2016,3,30,13.43,51.06,0
2016,3,31,12.57,48.19,0
2016,4,1,13,47.81,0
2016,4,2,12.39,45.56,0
2016,4,3,12.57,46,0
2016,4,4,11.41,40.62,0
2016,4,5,10.01,36.31,0
2016,4,6,10.13,43,0
2016,4,7,10.68,44.94,0
2016,4,8,13.24,53.12,0
2016,4,9,12.76,50.94,0
2016,4,10,13,52,0
2016,4,11,10.38,41.31,0
2016,4,12,11.41,40.88,0
2016,4,13,13.06,44.38,0
2016,4,14,14.65,46.31,0
2016,4,15,14.53,46.88,0
2016,4,16,13.98,47.56,0
2016,4,17,14.4,48.06,0.16
2016,4,18,13.31,46.25,0.22
2016,4,19,13.67,51.44,0
2016,4,20,12.88,49.19,0
2016,4,21,13.55,45.62,0
2016,4,22,13.61,38.81,0
2016,4,23,7.75,21.62,0
2016,4,24,9.03,26.12,0
2016,4,25,13.31,40.38,0
2016,4,26,15.26,46.5,0
2016,4,27,13.24,44.12,0
2016,4,28,11.78,37.75,0
2016,4,29,11.84,37.12,0
2016,4,30,11.84,37.88,0.03
2016,5,1,12.15,37.81,0.31
2016,5,2,12.57,37.31,1.92
2016,5,3,13.31,40.06,0.51
2016,5,4,13.24,42.31,3.87
2016,5,5,15.69,54.69,6.85
2016,5,6,17.15,64.75,17.62
2016,5,7,15.32,56.19,1.42
2016,5,8,16.05,56.94,0.94
2016,5,9,15.87,55.75,0.72
2016,5,10,16.17,58.44,8.38
2016,5,11,15.38,52.81,0
2016,5,12,15.5,51.06,0
2016,5,13,15.2,48.38,0
2016,5,14,15.93,50.94,0
2016,5,15,14.89,50.19,0.08
2016,5,16,15.5,52.81,0
2016,5,17,17.03,59.81,0.12
2016,5,18,17.52,68.69,17.38
2016,5,19,16.6,63.19,4.72
2016,5,20,16.72,53.75,2.86
2016,5,21,14.89,45.75,0.07
2016,5,22,13.43,39.06,0
2016,5,23,12.94,37.12,0
2016,5,24,13.31,35.5,0
2016,5,25,12.76,34.06,0.83
2016,5,26,14.83,41.19,0.69
2016,5,27,15.5,42.75,1.85
2016,5,28,14.83,41.19,1
2016,5,29,17.09,57.44,5.9
2016,5,30,16.05,52.12,1.36
2016,5,31,15.93,51.38,2.89
2016,6,1,16.36,54,4.96
2016,6,2,17.76,67,2.88
2016,6,3,18.13,72.94,13.06
2016,6,4,19.17,81.25,7.72
2016,6,5,18.92,79.25,11.84
2016,6,6,18.68,78.75,4.87
2016,6,7,18.86,81.69,5.43
2016,6,8,17.82,71.31,0.57
2016,6,9,16.91,65.75,0
2016,6,10,15.99,62.06,0
2016,6,11,16.91,62.5,0.87
2016,6,12,15.87,58,0.16
2016,6,13,15.93,60.94,1.14
2016,6,14,15.69,55.12,0
2016,6,15,15.87,53.94,0
2016,6,16,16.24,54.94,0
2016,6,17,15.99,57.25,0.78
2016,6,18,16.6,71.5,5.91
2016,6,19,17.58,72.5,2.12
2016,6,20,17.94,72.88,1.76
2016,6,21,17.09,70.31,0.68
2016,6,22,17.52,68.38,1.07
2016,6,23,17.27,65.5,5.24
2016,6,24,16.78,66.44,6.18
2016,6,25,17.46,74.75,19.23
2016,6,26,16.3,73.69,2.42
2016,6,27,16.91,72.69,7.12
2016,6,28,16.97,76.44,6.06
2016,6,29,17.52,78.56,7.59
2016,6,30,17.27,73.75,4.15
2016,7,1,17.58,75.5,1.56
2016,7,2,17.82,70.88,0.6
2016,7,3,17.27,67.12,0.37
2016,7,4,16.97,65.56,0.2
2016,7,5,17.64,70.56,1.78
2016,7,6,16.97,65.69,2.11
2016,7,7,17.27,69.44,0.63
2016,7,8,16.6,65,0.65
2016,7,9,16.72,69.62,3.19
2016,7,10,16.11,65.06,0.8
2016,7,11,16.66,65.56,0.46
2016,7,12,16.54,63,0.09
2016,7,13,16.42,61.25,0.01
2016,7,14,15.99,60.69,0.11
2016,7,15,16.54,60.62,0.56
2016,7,16,16.6,64,0.48
2016,7,17,16.24,65.69,0.19
2016,7,18,16.97,68.62,8.87
2016,7,19,16.6,73,4.3
2016,7,20,16.91,72.12,2.27
2016,7,21,17.64,75.38,3.12
2016,7,22,17.33,76.31,3.47
2016,7,23,16.66,70.69,0.66
2016,7,24,16.97,70.25,2.07
2016,7,25,16.66,67,3.95
2016,7,26,17.33,73.81,8.08
2016,7,27,18.25,80.88,6.11
2016,7,28,17.76,74,1.77
2016,7,29,18.37,80.75,5.33
2016,7,30,17.76,78.31,9.25
2016,7,31,17.4,77.88,5.11
2016,8,1,16.91,77,2.56
2016,8,2,16.6,73.69,1.05
2016,8,3,16.05,70.31,2.28
2016,8,4,16.91,73.75,1.32
2016,8,5,16.97,68.62,0.86
2016,8,6,16.85,69,0.24
2016,8,7,16.66,66,0.02
2016,8,8,16.48,67,0
2016,8,9,16.48,65.19,0.03
2016,8,10,16.36,63.88,0.09
2016,8,11,16.17,65.31,0.07
2016,8,12,16.17,64.88,0.42
2016,8,13,16.91,66.5,2.03
2016,8,14,16.42,65.44,0.36
2016,8,15,15.75,61.75,0.04
2016,8,16,15.56,59.5,0
2016,8,17,15.69,60.75,0
2016,8,18,15.5,58.62,0.03
2016,8,19,15.2,57.38,0.01
2016,8,20,15.14,57.5,0.01
2016,8,21,15.14,56.38,0.01
2016,8,22,15.75,63.56,0
2016,8,23,15.87,58.94,0.35
2016,8,24,17.27,65.44,2.78
2016,8,25,18.8,79.06,15.24
2016,8,26,18.07,78.56,8.26
2016,8,27,17.82,72.94,19.19
2016,8,28,18.01,74.38,13.94
2016,8,29,18.74,76.25,5.97
2016,8,30,19.78,84.19,13.53
2016,8,31,18.8,85,10.03
2016,9,1,18.13,83.19,2.15
2016,9,2,17.64,79.81,1.61
2016,9,3,16.85,78.81,1.52
2016,9,4,16.54,74.44,0.45
2016,9,5,15.2,67.5,0.01
2016,9,6,14.47,64.19,0
2016,9,7,14.34,64.88,0
2016,9,8,14.77,63.81,0.01
2016,9,9,16.24,67.88,0.75
2016,9,10,17.46,79.38,15.34
2016,9,11,17.88,84.5,10.17
2016,9,12,17.4,80.5,3.97
2016,9,13,17.4,87.12,28.35
2016,9,14,18.37,85.5,10.9
2016,9,15,18.68,84.12,11.1
2016,9,16,18.19,83.81,4.45
2016,9,17,17.94,79.56,2.41
2016,9,18,17.15,80.88,0.31
2016,9,19,17.09,77.25,0.46
2016,9,20,17.52,84.44,9.45
2016,9,21,18.8,87.94,12.99
2016,9,22,19.1,92.44,20.74
2016,9,23,18.92,87.56,10.98
2016,9,24,18.86,84.44,9.85
2016,9,25,18.68,84.12,3.24
2016,9,26,19.23,86.5,3.15
2016,9,27,19.41,85.06,1.43
2016,9,28,18.55,82.94,3.29
2016,9,29,18.07,79.94,0.08
2016,9,30,18.37,82.06,3.35
2016,10,1,18.31,85.88,3.02
2016,10,2,17.33,79.69,0.07
2016,10,3,17.52,79.81,0.88
2016,10,4,17.46,79.12,0.23
2016,10,5,17.15,79.38,0.49
2016,10,6,17.58,78.81,0.04
2016,10,7,17.33,79.31,2.4
2016,10,8,18.07,84.38,3.82
2016,10,9,18.01,84.88,4.22
2016,10,10,17.64,80.06,0.12
2016,10,11,17.7,78.31,0
2016,10,12,16.48,74.62,0
2016,10,13,15.56,73.25,0
2016,10,14,12.02,63.25,0
2016,10,15,11.9,63.69,0
2016,10,16,12.76,67.31,0
2016,10,17,12.02,64.56,0
2016,10,18,11.72,63.81,0
2016,10,19,11.78,63.12,0
2016,10,20,11.35,61.12,0
2016,10,21,11.35,61.38,0
2016,10,22,10.93,59.38,0
2016,10,23,11.05,60,0
2016,10,24,11.41,61.12,0
2016,10,25,12.21,63.62,0
2016,10,26,12.08,62.81,0
2016,10,27,11.47,61.06,0
2016,10,28,13.98,66.94,0.02
2016,10,29,15.08,76.75,0.27
2016,10,30,15.81,75.31,0.58
2016,10,31,16.54,76.19,0.56
2016,11,1,15.44,72.56,0.07
2016,11,2,14.47,68.62,0
2016,11,3,14.47,67.75,0
2016,11,4,14.04,66.88,0
2016,11,5,13.67,65.88,0
2016,11,6,13.61,66.25,0.04
2016,11,7,10.25,57.44,0
2016,11,8,8.73,53.62,0
2016,11,9,9.16,56.88,0
2016,11,10,8.91,56.75,0
2016,11,11,8.91,57.94,0
2016,11,12,10.74,64,0
2016,11,13,12.63,67.56,0.01
2016,11,14,14.28,68.94,0.02
2016,11,15,15.26,72,0.03
2016,11,16,15.14,72.69,0.16
2016,11,17,14.53,71,0.06
2016,11,18,11.23,60.81,0
2016,11,19,9.64,57.31,0
2016,11,20,10.56,60.19,0
2016,11,21,9.77,57.56,0
2016,11,22,8.42,53.12,0
2016,11,23,8.3,51.25,0
2016,11,24,9.46,58.06,0
2016,11,25,8.24,53,0
2016,11,26,7.75,49.75,0
2016,11,27,7.51,46.56,0
2016,11,28,7.45,44.88,0
2016,11,29,8.42,49.62,0
2016,11,30,9.83,56.88,0
2016,12,1,9.7,57.94,0.15
2016,12,2,13.37,67.69,0.69
2016,12,3,14.83,68.75,0
2016,12,4,14.77,69.5,0.37
2016,12,5,12.57,63.12,0.11
2016,12,6,10.31,59.44,0
2016,12,7,9.03,54.06,0
2016,12,8,7.51,48.12,0
2016,12,9,6.1,40.81,0
2016,12,10,6.96,45.44,0
2016,12,11,7.51,45.12,0.06
2016,12,12,10.56,53.12,0.82
2016,12,13,14.95,77.62,3.18
2016,12,14,15.14,76.88,1.04
2016,12,15,13.55,68.69,0.03
2016,12,16,13.31,67.88,0
2016,12,17,8.67,49.38,0
2016,12,18,6.41,40.31,0
2016,12,19,6.41,41.81,0
2016,12,20,5.68,38.06,0
2016,12,21,5.31,34.75,0
2016,12,22,4.88,32.44,0
2016,12,23,4.64,31.75,0
2016,12,24,4.88,32.56,0
2016,12,25,9.58,61.56,0
2016,12,26,8.54,53.31,0
2016,12,27,5.49,35.75,0
2016,12,28,8.3,50.44,0
2016,12,29,10.93,65.75,0
2016,12,30,11.96,68.25,0
2016,12,31,11.29,65.75,0
2017,1,1,9.52,58.44,0
2017,1,2,9.7,58.06,0
2017,1,3,9.46,56.5,0
2017,1,4,6.35,39.5,0
2017,1,5,5.98,39,0
2017,1,6,7.32,44.25,0
2017,1,7,10.74,63.06,0
2017,1,8,10.8,63.12,0
2017,1,9,9.52,56.94,0
2017,1,10,9.58,55,0
2017,1,11,7.69,43.88,0
2017,1,12,6.65,41.44,0
2017,1,13,8.67,51.31,0
2017,1,14,9.58,55.75,0
2017,1,15,10.62,61.44,0
2017,1,16,8.79,53.19,0
2017,1,17,8.18,50.44,0
2017,1,18,9.7,60.81,0
2017,1,19,10.19,62.06,0
2017,1,20,9.22,56.69,0
2017,1,21,9.22,53.94,0
2017,1,22,10.44,56.62,0
2017,1,23,10.62,56.31,0
2017,1,24,10.07,56.5,0
2017,1,25,10.56,60.38,0
2017,1,26,10.86,60.31,0.01
2017,1,27,11.11,58.81,0.07
2017,1,28,11.29,54.62,0
2017,1,29,6.96,38.5,0
2017,1,30,6.65,37.5,0
2017,1,31,10.07,56.12,0
2017,2,1,10.01,56.88,0
2017,2,2,11.47,62.56,0
2017,2,3,10.31,56.75,0
2017,2,4,9.46,50.56,0
2017,2,5,9.77,55.5,0
2017,2,6,8.36,48.06,0
2017,2,7,7.75,42.12,0
2017,2,8,7.2,37.94,0
2017,2,9,8.06,44.88,0
2017,2,10,9.03,50.81,0
2017,2,11,9.09,52.38,0
2017,2,12,10.8,62,0
2017,2,13,10.5,59.88,0
2017,2,14,10.01,54.5,0
2017,2,15,10.68,57.25,0
2017,2,16,9.16,51.44,0
2017,2,17,9.7,52.19,0
2017,2,18,9.77,50.19,0
2017,2,19,8.48,42.81,0
2017,2,20,4.94,22.56,0
2017,2,21,6.65,32.31,0
2017,2,22,9.52,48.31,0
2017,2,23,9.95,49.12,0
2017,2,24,7.75,35.44,0
2017,2,25,7.2,35.12,0
2017,2,26,5.13,25.5,0
2017,2,27,10.68,52.69,0
2017,2,28,9.16,42.56,0
2017,3,1,9.46,45.38,0
2017,3,2,8.18,40.25,0
2017,3,3,7.14,37.25,0
2017,3,4,11.29,55.44,0
2017,3,5,13.37,56.88,0
2017,3,6,13.85,55.75,0
2017,3,7,13.55,54.69,0
2017,3,8,14.04,55.5,0
2017,3,9,14.34,56.62,0
2017,3,10,12.76,50.06,0.58
2017,3,11,8.48,35.44,0.41
2017,3,12,6.1,26.12,0
2017,3,13,12.57,51.75,0
2017,3,14,13.31,53.31,0
2017,3,15,13.67,55.56,1.32
2017,3,16,12.39,49.44,0.51
2017,3,17,11.41,42,0.23
2017,3,18,9.09,33.25,0.05
2017,3,19,11.47,46.25,0.02
2017,3,20,11.41,45.25,0.03
2017,3,21,7.93,33.38,0
2017,3,22,9.89,42.88,0
2017,3,23,11.23,47.75,0
2017,3,24,10.19,42.38,0
2017,3,25,10.07,40.5,0
2017,3,26,11.35,45.19,0
2017,3,27,10.62,41.56,0
2017,3,28,11.11,43.19,0
2017,3,29,10.93,42.19,0
2017,3,30,11.11,42.31,0
2017,3,31,10.86,40.88,0
2017,4,1,9.83,35.25,0
2017,4,2,11.66,41.88,0
2017,4,3,11.66,41.56,0.01
2017,4,4,13.55,49,0.13
2017,4,5,13.43,46.19,0.28
2017,4,6,12.82,41.31,0
2017,4,7,13.85,44.38,0
2017,4,8,12.21,38.81,0
2017,4,9,12.94,42.06,0
2017,4,10,11.47,38.5,0
2017,4,11,9.58,34.31,0
2017,4,12,9.34,35.94,0
2017,4,13,11.17,42.25,0
2017,4,14,11.78,44.94,0
2017,4,15,11.05,41.44,0
2017,4,16,10.99,38.81,0
2017,4,17,10.38,35.06,0
2017,4,18,14.16,46.44,0
2017,4,19,14.04,44.75,0
2017,4,20,13.43,41.31,0
2017,4,21,11.54,34.12,0
2017,4,22,9.83,29.62,0.01
2017,4,23,9.89,30.44,0
2017,4,24,9.16,29.62,0
2017,4,25,10.93,36.06,0
2017,4,26,12.39,36.81,0
2017,4,27,11.6,33.75,0.04
2017,4,28,10.68,33.44,0.24
2017,4,29,10.68,30.56,0.13
2017,4,30,10.8,32.19,0.01
2017,5,1,11.78,36.81,3.09
2017,5,2,14.59,52.12,7.75
2017,5,3,13.73,49.19,0.02
2017,5,4,12.21,43.5,0
2017,5,5,12.51,41.69,0
2017,5,6,13.92,46.31,0.02
2017,5,7,14.28,47.19,0.2
2017,5,8,14.34,46.69,0.19
2017,5,9,13.55,40.38,4.75
2017,5,10,17.76,67.94,17.13
2017,5,11,15.87,60.94,0
2017,5,12,15.5,58.88,0
2017,5,13,15.08,53.81,0
2017,5,14,15.08,49.44,0.06
2017,5,15,15.01,43,0.44
2017,5,16,13.67,35.56,0.01
2017,5,17,12.02,30.94,0
2017,5,18,11.23,29.12,0
2017,5,19,11.41,29.81,0
2017,5,20,12.88,34.56,0
2017,5,21,15.38,43.44,0.47
2017,5,22,15.32,45.94,1.48
2017,5,23,14.53,41.69,0.88
2017,5,24,13.92,41,0.05
2017,5,25,15.08,44.75,0
2017,5,26,15.93,48.81,4.93
2017,5,27,16.17,55.12,0.46
2017,5,28,15.81,48.62,0.52
2017,5,29,13.85,39.56,0
2017,5,30,13.24,36.25,0
2017,5,31,13.73,37.06,0
2017,6,1,14.65,43.31,0
2017,6,2,15.26,43.88,0.01
2017,6,3,14.89,41.62,0.3
2017,6,4,14.65,40.5,0.15
2017,6,5,15.26,41.69,9.29
2017,6,6,18.68,64.56,10.92
2017,6,7,18.19,73.12,25.45
2017,6,8,17.4,72.19,3.97
2017,6,9,17.58,71.56,6.67
2017,6,10,17.4,73,0.68
2017,6,11,17.15,66.44,0.98
2017,6,12,17.82,73.06,9.06
2017,6,13,16.85,68.06,0.39
2017,6,14,17.82,67.94,0.58
2017,6,15,18.25,74.5,7.99
2017,6,16,17.82,75.81,2.71
2017,6,17,17.15,69.44,6.04
2017,6,18,18.25,72.62,7.42
2017,6,19,17.82,73.56,2.14
2017,6,20,17.03,69.62,0.42
2017,6,21,15.99,61.62,0.02
2017,6,22,16.42,62.31,1.91
2017,6,23,17.7,68.25,4.62
2017,6,24,17.76,72.19,2.68
2017,6,25,18.13,77.44,7.19
2017,6,26,16.54,69,3.2
2017,6,27,16.66,66.69,4.62
2017,6,28,15.75,63.25,0.12
2017,6,29,15.87,62.81,0.02
2017,6,30,16.78,65.25,0.82
2017,7,1,16.78,65.62,0.14
2017,7,2,16.48,65.38,0.04
2017,7,3,16.54,66.75,1.06
2017,7,4,16.05,62.44,0.34
2017,7,5,15.5,59.75,0.27
2017,7,6,16.48,66.38,3.57
2017,7,7,17.27,75.62,8.14
2017,7,8,16.66,67.5,6.96
2017,7,9,16.48,65.56,1.14
2017,7,10,16.91,65.81,3.81
2017,7,11,17.15,68.88,2.17
2017,7,12,16.05,64.38,2.61
2017,7,13,16.36,69.25,5.75
2017,7,14,16.85,74.06,5.59
2017,7,15,16.54,69.44,1.98
2017,7,16,16.24,68.5,2.31
2017,7,17,16.54,72.5,17.2
2017,7,18,16.91,75,17.79
2017,7,19,16.91,69,7.76
2017,7,20,18.01,76.62,48.28
2017,7,21,18.25,76.19,27.09
2017,7,22,17.88,73.44,0.04
2017,7,23,17.4,69.62,0.33
2017,7,24,17.09,68.94,0.19
2017,7,25,17.03,67.06,0.01
2017,7,26,16.91,67.12,0.23
2017,7,27,16.85,66.25,0.75
2017,7,28,17.46,69.81,6.25
2017,7,29,17.76,70.31,2.33
2017,7,30,17.94,73.44,1.21
2017,7,31,18.25,74.44,12.22
2017,8,1,18.07,75.5,4.65
2017,8,2,18.07,73.62,0.85
2017,8,3,17.27,70.75,0.97
2017,8,4,17.46,71.19,0.44
2017,8,5,18.07,72.62,0.98
2017,8,6,18.25,74.12,12.67
2017,8,7,18.8,79.62,13.83
2017,8,8,18.49,78.81,24.19
2017,8,9,18.8,84.31,13.04
2017,8,10,17.94,78,3.72
2017,8,11,18.37,79,2.56
2017,8,12,18.55,83.44,11.34
2017,8,13,18.01,84.81,4.6
2017,8,14,17.4,78.44,1.6
2017,8,15,17.52,75.56,0.74
2017,8,16,18.07,79.44,1.18
2017,8,17,18.31,83.38,3.65
2017,8,18,17.76,83.25,4.62
2017,8,19,16.3,82.81,8.78
2017,8,20,16.48,76,0.63
2017,8,21,16.17,71.25,0.19
2017,8,22,17.03,70.44,9.05
2017,8,23,18.07,74.44,3.07
2017,8,24,18.74,80.38,13.25
2017,8,25,18.55,84.69,21.27
2017,8,26,18.37,80.12,2.31
2017,8,27,18.86,81.56,3.22
2017,8,28,18.37,83.06,7.58
2017,8,29,17.33,77.62,9.88
2017,8,30,17.82,76.69,0.15
2017,8,31,18.49,75.12,0.09
2017,9,1,18.25,76.69,0.18
2017,9,2,18.25,78.75,5.15
2017,9,3,18.43,77.69,4.87
2017,9,4,18.62,76.81,11.75
2017,9,5,19.65,82.12,15.98
2017,9,6,20.02,86.12,5.33
2017,9,7,18.68,83.25,2.2
2017,9,8,19.41,84.81,0.3
2017,9,9,18.98,82.12,0.06
2017,9,10,19.35,86.12,1.08
2017,9,11,20.02,89.5,2.33
2017,9,12,19.71,86.69,0.56
2017,9,13,18.86,84.44,3.99
2017,9,14,18.92,84.62,8.18
2017,9,15,18.86,84.12,15.87
2017,9,16,19.04,83.75,3.54
2017,9,17,18.74,87.44,1.81
2017,9,18,16.24,80.81,0.39
2017,9,19,17.15,77.69,0
2017,9,20,18.01,82,0.01
2017,9,21,17.15,80.94,0.01
2017,9,22,17.88,83.5,2.14
2017,9,23,17.7,77.44,0.88
2017,9,24,17.94,77.5,0.86
2017,9,25,18.55,85.25,14.55
2017,9,26,19.29,87.5,10.87
2017,9,27,19.1,90.38,11.69
2017,9,28,18.55,84.12,7.92
2017,9,29,18.8,87.25,23.15
2017,9,30,18.86,85.19,5.48
2017,10,1,18.86,83.44,12.14
2017,10,2,19.47,89.88,22.21
2017,10,3,19.23,88.44,3.04
2017,10,4,19.23,89.62,10.04
2017,10,5,19.35,89.12,9.32
2017,10,6,19.17,87.12,1.62
2017,10,7,19.71,89,3.7
2017,10,8,19.59,87.94,3.67
2017,10,9,19.71,88.56,3.49
2017,10,10,19.29,87.94,3.44
2017,10,11,18.86,83.44,0.34
2017,10,12,19.1,87.19,2.03
2017,10,13,19.1,84.81,1.16
2017,10,14,19.65,87,1.9
2017,10,15,19.47,88.31,4.13
2017,10,16,19.04,87.5,0.37
2017,10,17,17.76,81.75,0
2017,10,18,15.56,76.38,0
2017,10,19,14.1,73.44,0
2017,10,20,14.59,74.38,0
2017,10,21,15.56,76.69,0
2017,10,22,17.15,80.25,0
2017,10,23,18.55,83.19,0.03
2017,10,24,18.25,86.44,0.37
2017,10,25,17.64,84.88,0.1
2017,10,26,16.48,80.81,0
2017,10,27,15.56,75.31,0
2017,10,28,14.59,73.75,0
2017,10,29,14.16,76.69,0
2017,10,30,14.95,79.88,0.04
2017,10,31,13.67,74.88,0.05
2017,11,1,13,75.06,0.02
2017,11,2,12.39,75.75,0.04
2017,11,3,12.45,75.81,0.03
2017,11,4,13.98,83.62,1.05
2017,11,5,16.48,85.75,0.12
2017,11,6,16.6,84.88,0.09
2017,11,7,15.32,80.25,0
2017,11,8,14.4,76.56,0
2017,11,9,12.76,72.88,0
2017,11,10,12.76,74.31,0
2017,11,11,12.27,73.44,0
2017,11,12,12.57,72.69,0
2017,11,13,14.04,77,0.05
2017,11,14,16.42,83.31,1.71
2017,11,15,16.05,79.31,0.1
2017,11,16,15.44,76.62,0
2017,11,17,15.69,77.94,1.18
2017,11,18,16.3,79.94,0.78
2017,11,19,16.6,78.62,0.17
2017,11,20,16.54,77.25,0.03
2017,11,21,16.17,78.88,0
2017,11,22,14.16,69.56,0
2017,11,23,15.2,74.62,0.13
2017,11,24,15.26,76,0.23
2017,11,25,12.82,73.44,0
2017,11,26,10.93,68.44,0
2017,11,27,10.74,66,0
2017,11,28,10.74,69.06,0
2017,11,29,11.78,72.56,0
2017,11,30,11.11,70.81,0
2017,12,1,12.45,74.81,0
2017,12,2,11.54,74.38,0
2017,12,3,10.44,70.81,0
2017,12,4,10.93,72.94,0
2017,12,5,12.02,74.25,0
2017,12,6,11.66,71.31,0
2017,12,7,10.68,62.75,0
2017,12,8,8.91,58.5,0
2017,12,9,9.95,60,0
2017,12,10,9.52,59.62,0
2017,12,11,8.48,53.56,0
2017,12,12,9.52,54.94,0
2017,12,13,11.29,64.38,0
2017,12,14,12.88,71.5,0
2017,12,15,12.94,71.94,0
2017,12,16,11.78,67.31,0
2017,12,17,10.62,64.75,0
2017,12,18,9.52,62.31,0
2017,12,19,9.4,63.44,0
2017,12,20,8.79,59.12,0
2017,12,21,9.16,61.75,0
2017,12,22,8.67,56,0
2017,12,23,9.7,61.75,0
2017,12,24,10.62,65.88,0
2017,12,25,11.05,67.81,0
2017,12,26,9.46,61.38,0
2017,12,27,8,55.25,0
2017,12,28,7.69,52.81,0
2017,12,29,9.83,65.81,0
2017,12,30,10.56,66.44,0
2017,12,31,10.74,65.38,0
2018,1,1,10.56,60.56,0
2018,1,2,11.78,67.56,0
2018,1,3,10.93,64.12,0
2018,1,4,7.45,47.81,0
2018,1,5,7.26,46.38,0
2018,1,6,8.24,54.56,0
2018,1,7,7.93,51.44,0
2018,1,8,9.03,60.06,0
2018,1,9,8.91,58.31,0
2018,1,10,9.46,56.25,0
2018,1,11,10.8,57.75,0
2018,1,12,8,43.56,0
2018,1,13,7.39,38.62,0
2018,1,14,10.5,54.31,0
2018,1,15,11.41,59.94,0
2018,1,16,8.48,46.38,0
2018,1,17,8,45.25,0
2018,1,18,8.42,50.88,0
2018,1,19,6.59,40.38,0
2018,1,20,7.81,47.56,0
2018,1,21,7.93,48.69,0
2018,1,22,9.28,58.62,0
2018,1,23,9.83,59.12,0
2018,1,24,9.28,54.88,0
2018,1,25,6.65,39.31,0
2018,1,26,3.85,24.44,0
2018,1,27,7.63,48.12,0
2018,1,28,9.03,55.44,0
2018,1,29,9.09,55.38,0
2018,1,30,7.93,46.88,0
2018,1,31,4.27,24.56,0
2018,2,1,3.66,19.81,0
2018,2,2,4.46,25.69,0
2018,2,3,7.51,46.38,0
2018,2,4,8.73,54.12,0
2018,2,5,8.79,55.69,0
2018,2,6,8.3,49,0
2018,2,7,9.09,52,0
2018,2,8,7.14,34,0
2018,2,9,9.89,49.25,0
2018,2,10,11.05,52.56,0
2018,2,11,13,66.81,0
2018,2,12,12.45,62.88,0
2018,2,13,11.78,62.12,0
2018,2,14,9.95,55.56,0
2018,2,15,9.52,49.88,0
2018,2,16,7.08,36.94,0
2018,2,17,5.25,28.44,0
2018,2,18,9.16,49.44,0
2018,2,19,10.68,56.69,0
2018,2,20,10.5,53.75,0
2018,2,21,9.83,49.38,0
2018,2,22,9.77,48.69,0
2018,2,23,9.83,50,0
2018,2,24,9.58,50.62,0
2018,2,25,7.63,42.94,0
2018,2,26,5.68,30,0
2018,2,27,6.53,29.44,0
2018,2,28,6.23,28.38,0
2018,3,1,7.2,34.5,0
2018,3,2,7.08,33.06,0
2018,3,3,6.16,28.19,0
2018,3,4,6.59,30.06,0
2018,3,5,7.02,32.31,0
2018,3,6,6.96,30.44,0
2018,3,7,7.93,36.19,0
2018,3,8,6.84,29.94,0
2018,3,9,9.64,44.94,0
2018,3,10,10.25,46.12,0
2018,3,11,10.38,45.31,0
2018,3,12,10.93,48.38,0
2018,3,13,10.13,43.69,0
2018,3,14,8.91,36.31,0
2018,3,15,10.8,42.88,0
2018,3,16,12.33,47.5,0.82
2018,3,17,12.15,49,0.16
2018,3,18,11.47,47.5,0
2018,3,19,10.62,45.44,0
2018,3,20,9.95,39.38,0
2018,3,21,10.01,37.88,0
2018,3,22,10.31,36.31,0.01
2018,3,23,10.86,38.88,0
2018,3,24,11.23,41.5,0
2018,3,25,12.27,46.25,0
2018,3,26,10.74,41.81,0
2018,3,27,9.83,36.94,0
2018,3,28,11.66,44.12,0
2018,3,29,12.82,46.81,0
2018,3,30,13,46.56,0
2018,3,31,15.32,55.69,0
2018,4,1,14.59,55.31,2.11
2018,4,2,14.77,57,7.25
2018,4,3,14.34,57.75,0.74
2018,4,4,13.43,51.31,0
2018,4,5,13.49,52,0.03
2018,4,6,13,49.25,0.03
2018,4,7,13.31,49,2.03
2018,4,8,14.59,58,6.36
2018,4,9,14.28,58,1.56
2018,4,10,13.92,56.69,0
2018,4,11,13.55,53.88,0
2018,4,12,12.51,47.06,0
2018,4,13,13.31,48.69,0
2018,4,14,14.28,51.56,0
2018,4,15,14.22,49.5,0.01
2018,4,16,13.67,46.31,0
2018,4,17,12.82,41.12,0
